sr_max_distance_atr,sr_sl_atr_mult,major_only,btc_rsi_floor,mt_not_downtrend,relative_volume,btc_uptrend,rsi_cap,min_token_rsi,min_confluence,min_touches,tp_cascade,min_rr,max_hold_days,cascade_skipped,n_published,n_filled,fill_rate_pct,win_rate_pct,avg_win_pct,avg_loss_pct,avg_pnl_filled_pct,expectancy_per_signal_pct,score,n_tp,n_sl,n_timeout
3.0,0.5,True,0.0,False,True,True,80.0,60.0,50.0,3,False,2.0,7,0,152,96,63.16,22.92,6.462,-3.241,-1.017,-0.643,-6.296,19,74,3
2.0,0.5,False,50.0,True,False,True,80.0,60.0,0.0,3,False,2.0,7,0,308,219,71.1,24.66,6.116,-3.202,-0.904,-0.643,-9.513,49,163,7
2.0,0.5,False,50.0,True,False,True,80.0,60.0,50.0,3,False,2.0,7,0,308,219,71.1,24.66,6.116,-3.202,-0.904,-0.643,-9.513,49,163,7
3.0,0.5,False,0.0,False,True,True,80.0,60.0,0.0,3,True,2.0,7,3,151,98,64.9,20.41,7.945,-3.284,-0.992,-0.644,-6.376,17,78,3
3.0,0.5,False,0.0,False,True,True,80.0,60.0,50.0,3,True,2.0,7,3,151,98,64.9,20.41,7.945,-3.284,-0.992,-0.644,-6.376,17,78,3
2.0,0.5,False,0.0,False,True,True,80.0,60.0,0.0,3,True,2.0,7,3,146,99,67.81,21.21,7.719,-3.284,-0.95,-0.644,-6.41,18,78,3
2.0,0.5,False,0.0,False,True,True,80.0,60.0,50.0,3,True,2.0,7,3,146,99,67.81,21.21,7.719,-3.284,-0.95,-0.644,-6.41,18,78,3
2.0,1.0,True,50.0,True,True,True,80.0,0.0,0.0,3,False,2.0,14,0,155,107,69.03,38.32,8.555,-6.828,-0.934,-0.644,-6.667,40,66,1
2.0,1.0,True,50.0,True,True,True,80.0,0.0,50.0,3,False,2.0,14,0,155,107,69.03,38.32,8.555,-6.828,-0.934,-0.644,-6.667,40,66,1
2.0,1.0,True,0.0,True,True,False,80.0,60.0,0.0,0,True,2.0,7,250,360,215,59.72,33.49,7.867,-5.583,-1.079,-0.644,-9.446,25,117,63
3.0,1.0,False,0.0,True,True,True,80.0,60.0,0.0,3,False,2.0,14,0,141,93,65.96,40.86,7.375,-6.749,-0.978,-0.645,-6.22,36,53,4
3.0,1.0,False,0.0,True,True,True,80.0,60.0,50.0,3,False,2.0,14,0,141,93,65.96,40.86,7.375,-6.749,-0.978,-0.645,-6.22,36,53,4
3.0,0.5,True,50.0,False,True,True,80.0,0.0,0.0,3,True,2.0,7,14,182,118,64.84,16.95,9.653,-3.167,-0.994,-0.645,-7.003,18,98,2
3.0,0.5,True,50.0,False,True,True,80.0,0.0,50.0,3,True,2.0,7,14,182,118,64.84,16.95,9.653,-3.167,-0.994,-0.645,-7.003,18,98,2
2.0,1.0,True,50.0,False,True,True,0.0,0.0,0.0,0,True,2.0,7,341,214,146,68.22,32.88,9.607,-6.114,-0.945,-0.645,-7.792,25,90,31
2.0,1.0,False,0.0,True,True,False,80.0,60.0,0.0,3,False,2.0,14,0,334,203,60.78,36.95,7.54,-6.101,-1.061,-0.645,-9.19,71,116,11
2.0,1.0,False,0.0,True,True,False,80.0,60.0,50.0,3,False,2.0,14,0,334,203,60.78,36.95,7.54,-6.101,-1.061,-0.645,-9.19,71,116,11
3.0,0.5,False,50.0,False,True,True,80.0,60.0,0.0,0,True,2.0,14,5,155,98,63.23,17.35,9.298,-3.188,-1.022,-0.646,-6.397,17,81,0
2.0,1.0,True,50.0,True,True,False,80.0,60.0,0.0,0,True,2.0,7,208,322,190,59.01,32.11,8.005,-5.397,-1.095,-0.646,-8.902,22,108,50
3.0,1.0,True,0.0,True,True,True,80.0,60.0,0.0,0,False,2.0,7,0,155,98,63.23,39.8,6.771,-6.178,-1.025,-0.648,-6.415,31,54,13
2.0,0.5,True,50.0,True,False,True,0.0,0.0,0.0,0,True,2.0,7,237,515,341,66.21,20.23,9.149,-3.549,-0.979,-0.648,-11.974,54,269,18
3.0,1.0,True,0.0,False,True,False,80.0,0.0,0.0,3,True,2.0,14,560,598,345,57.69,28.41,11.781,-6.243,-1.123,-0.648,-12.032,61,221,56
3.0,1.0,True,0.0,False,True,False,80.0,0.0,50.0,3,True,2.0,14,560,598,345,57.69,28.41,11.781,-6.243,-1.123,-0.648,-12.032,61,221,56
2.0,0.5,False,50.0,False,False,True,0.0,0.0,0.0,0,True,2.0,7,98,683,400,58.57,18.25,9.834,-3.548,-1.106,-0.648,-12.957,47,323,30
3.0,0.5,False,50.0,True,True,True,80.0,60.0,0.0,0,True,2.0,14,5,143,90,62.94,17.78,9.236,-3.251,-1.031,-0.649,-6.156,16,74,0
2.0,1.0,True,0.0,False,True,True,80.0,60.0,0.0,0,False,2.0,7,0,162,111,68.52,39.64,6.848,-6.066,-0.947,-0.649,-6.837,35,62,14
3.0,1.0,True,50.0,True,True,False,80.0,0.0,0.0,0,False,2.0,7,0,420,239,56.9,36.82,6.853,-5.798,-1.14,-0.649,-10.027,60,135,37
2.0,0.5,True,50.0,False,False,True,80.0,0.0,0.0,0,True,2.0,7,179,615,363,59.02,19.56,8.925,-3.537,-1.099,-0.649,-12.365,49,289,25
3.0,1.0,True,0.0,True,False,False,80.0,0.0,0.0,3,True,2.0,14,4295,1273,663,52.08,27.6,12.152,-6.354,-1.246,-0.649,-16.712,109,429,110
3.0,1.0,True,0.0,True,False,False,80.0,0.0,50.0,3,True,2.0,14,4295,1273,663,52.08,27.6,12.152,-6.354,-1.246,-0.649,-16.712,109,429,110
3.0,0.5,True,50.0,True,True,True,80.0,60.0,0.0,3,False,2.0,7,0,124,77,62.1,19.48,7.838,-3.195,-1.046,-0.65,-5.7,15,62,0
3.0,0.5,True,50.0,True,True,True,80.0,60.0,0.0,3,False,2.0,14,0,124,77,62.1,19.48,7.838,-3.195,-1.046,-0.65,-5.7,15,62,0
3.0,0.5,True,50.0,True,True,True,80.0,60.0,50.0,3,False,2.0,7,0,124,77,62.1,19.48,7.838,-3.195,-1.046,-0.65,-5.7,15,62,0
3.0,0.5,True,50.0,True,True,True,80.0,60.0,50.0,3,False,2.0,14,0,124,77,62.1,19.48,7.838,-3.195,-1.046,-0.65,-5.7,15,62,0
3.0,1.0,False,0.0,False,True,True,80.0,0.0,0.0,0,True,2.0,7,308,284,159,55.99,32.08,9.315,-6.108,-1.161,-0.65,-8.194,24,93,42
3.0,0.5,False,50.0,True,False,True,80.0,60.0,0.0,3,True,2.0,7,18,312,214,68.59,20.09,7.945,-3.183,-0.947,-0.65,-9.503,37,169,8
3.0,0.5,False,50.0,True,False,True,80.0,60.0,50.0,3,True,2.0,7,18,312,214,68.59,20.09,7.945,-3.183,-0.947,-0.65,-9.503,37,169,8
2.0,1.0,True,50.0,False,True,True,80.0,0.0,0.0,3,False,2.0,7,0,177,123,69.49,39.84,7.249,-6.361,-0.939,-0.652,-7.236,44,71,8
2.0,1.0,True,50.0,False,True,True,80.0,0.0,50.0,3,False,2.0,7,0,177,123,69.49,39.84,7.249,-6.361,-0.939,-0.652,-7.236,44,71,8
2.0,0.5,False,50.0,False,False,True,80.0,0.0,0.0,0,False,2.0,7,0,649,389,59.94,23.39,7.04,-3.57,-1.088,-0.652,-12.863,79,295,15
2.0,0.5,True,0.0,True,True,True,80.0,60.0,0.0,0,False,2.0,14,0,150,104,69.33,21.15,7.981,-3.338,-0.944,-0.654,-6.674,21,82,1
3.0,1.0,True,50.0,True,True,True,0.0,0.0,0.0,3,True,2.0,14,239,172,107,62.21,26.17,13.801,-6.316,-1.051,-0.654,-6.766,25,76,6
3.0,1.0,True,50.0,True,True,True,0.0,0.0,50.0,3,True,2.0,14,239,172,107,62.21,26.17,13.801,-6.316,-1.051,-0.654,-6.766,25,76,6
3.0,1.0,False,0.0,True,True,True,80.0,0.0,0.0,0,False,2.0,14,0,246,158,64.23,37.97,8.44,-6.809,-1.018,-0.654,-8.22,53,93,12
3.0,0.5,False,0.0,False,True,True,80.0,60.0,0.0,3,True,2.0,14,3,151,98,64.9,18.37,9.179,-3.302,-1.009,-0.655,-6.484,17,80,1
3.0,0.5,False,0.0,False,True,True,80.0,60.0,50.0,3,True,2.0,14,3,151,98,64.9,18.37,9.179,-3.302,-1.009,-0.655,-6.484,17,80,1
2.0,0.5,False,0.0,False,True,True,80.0,60.0,0.0,3,True,2.0,14,3,146,99,67.81,19.19,8.865,-3.302,-0.967,-0.655,-6.522,18,80,1
2.0,0.5,False,0.0,False,True,True,80.0,60.0,50.0,3,True,2.0,14,3,146,99,67.81,19.19,8.865,-3.302,-0.967,-0.655,-6.522,18,80,1
3.0,0.5,False,50.0,True,False,True,80.0,60.0,0.0,3,True,2.0,14,18,312,214,68.59,18.22,9.145,-3.205,-0.954,-0.655,-9.577,38,175,1
3.0,0.5,False,50.0,True,False,True,80.0,60.0,50.0,3,True,2.0,14,18,312,214,68.59,18.22,9.145,-3.205,-0.954,-0.655,-9.577,38,175,1
2.0,0.5,False,50.0,False,False,True,80.0,0.0,0.0,3,False,2.0,14,0,557,348,62.48,23.28,7.0,-3.49,-1.048,-0.655,-12.214,80,267,1
2.0,0.5,False,50.0,False,False,True,80.0,0.0,50.0,3,False,2.0,14,0,557,348,62.48,23.28,7.0,-3.49,-1.048,-0.655,-12.214,80,267,1
3.0,0.5,False,50.0,False,False,True,80.0,0.0,0.0,0,False,2.0,14,0,651,378,58.06,21.69,7.806,-3.604,-1.129,-0.655,-12.744,77,296,5
3.0,1.0,True,0.0,True,False,False,80.0,0.0,0.0,0,True,2.0,14,5781,1376,708,51.45,27.68,12.279,-6.46,-1.272,-0.655,-17.417,117,464,113
2.0,1.0,False,50.0,True,True,False,80.0,60.0,0.0,0,True,2.0,7,212,340,201,59.12,33.83,7.399,-5.461,-1.11,-0.656,-9.306,23,113,55
3.0,0.5,True,0.0,True,True,True,80.0,60.0,0.0,3,True,2.0,14,3,141,88,62.41,18.18,9.125,-3.314,-1.052,-0.657,-6.162,15,72,1
3.0,0.5,True,0.0,True,True,True,80.0,60.0,50.0,3,True,2.0,14,3,141,88,62.41,18.18,9.125,-3.314,-1.052,-0.657,-6.162,15,72,1
3.0,1.0,False,0.0,True,True,True,80.0,0.0,0.0,0,False,2.0,7,0,246,158,64.23,39.87,7.155,-6.445,-1.022,-0.657,-8.254,49,83,26
3.0,1.0,True,50.0,False,True,False,0.0,0.0,0.0,3,True,2.0,14,410,464,258,55.6,26.36,12.309,-6.009,-1.181,-0.657,-10.55,48,178,25
3.0,1.0,True,50.0,False,True,False,0.0,0.0,50.0,3,True,2.0,14,410,464,258,55.6,26.36,12.309,-6.009,-1.181,-0.657,-10.55,48,178,25
3.0,1.0,True,0.0,True,True,False,80.0,60.0,0.0,3,True,2.0,14,178,323,176,54.49,25.57,12.337,-5.86,-1.208,-0.658,-8.73,32,116,19
3.0,1.0,True,0.0,True,True,False,80.0,60.0,50.0,3,True,2.0,14,178,323,176,54.49,25.57,12.337,-5.86,-1.208,-0.658,-8.73,32,116,19
2.0,1.0,False,50.0,True,True,False,80.0,0.0,0.0,0,False,2.0,7,0,425,260,61.18,38.85,6.64,-5.977,-1.076,-0.658,-10.61,74,145,34
3.0,0.5,True,50.0,True,False,True,0.0,0.0,0.0,3,False,2.0,7,0,492,311,63.21,21.86,7.687,-3.483,-1.041,-0.658,-11.603,59,242,10
3.0,0.5,True,50.0,True,False,True,0.0,0.0,50.0,3,False,2.0,7,0,492,311,63.21,21.86,7.687,-3.483,-1.041,-0.658,-11.603,59,242,10
3.0,0.5,True,50.0,False,False,True,0.0,0.0,0.0,3,True,2.0,14,167,581,345,59.38,16.52,10.682,-3.442,-1.108,-0.658,-12.224,53,288,4
3.0,0.5,True,50.0,False,False,True,0.0,0.0,50.0,3,True,2.0,14,167,581,345,59.38,16.52,10.682,-3.442,-1.108,-0.658,-12.224,53,288,4
3.0,1.0,False,0.0,True,False,True,80.0,0.0,0.0,3,True,2.0,7,1990,601,353,58.74,32.58,8.997,-6.009,-1.12,-0.658,-12.361,42,197,114
3.0,1.0,False,0.0,True,False,True,80.0,0.0,50.0,3,True,2.0,7,1990,601,353,58.74,32.58,8.997,-6.009,-1.12,-0.658,-12.361,42,197,114
3.0,1.0,True,0.0,True,False,True,80.0,0.0,0.0,3,False,2.0,7,0,615,357,58.05,36.69,7.522,-6.151,-1.134,-0.658,-12.437,95,198,64
3.0,1.0,True,0.0,True,False,True,80.0,0.0,50.0,3,False,2.0,7,0,615,357,58.05,36.69,7.522,-6.151,-1.134,-0.658,-12.437,95,198,64
2.0,0.5,True,50.0,True,True,True,80.0,60.0,0.0,3,False,2.0,7,0,118,80,67.8,20.0,7.906,-3.191,-0.971,-0.659,-5.89,16,64,0
2.0,0.5,True,50.0,True,True,True,80.0,60.0,0.0,3,False,2.0,14,0,118,80,67.8,20.0,7.906,-3.191,-0.971,-0.659,-5.89,16,64,0
2.0,0.5,True,50.0,True,True,True,80.0,60.0,50.0,3,False,2.0,7,0,118,80,67.8,20.0,7.906,-3.191,-0.971,-0.659,-5.89,16,64,0
2.0,0.5,True,50.0,True,True,True,80.0,60.0,50.0,3,False,2.0,14,0,118,80,67.8,20.0,7.906,-3.191,-0.971,-0.659,-5.89,16,64,0
2.0,1.0,False,0.0,True,True,True,80.0,60.0,0.0,3,False,2.0,14,0,136,94,69.12,41.49,7.219,-6.749,-0.954,-0.659,-6.392,37,53,4
2.0,1.0,False,0.0,True,True,True,80.0,60.0,50.0,3,False,2.0,14,0,136,94,69.12,41.49,7.219,-6.749,-0.954,-0.659,-6.392,37,53,4
3.0,0.5,False,50.0,False,False,True,80.0,0.0,0.0,3,False,2.0,14,0,566,347,61.31,23.05,6.972,-3.486,-1.075,-0.659,-12.273,79,267,1
3.0,0.5,False,50.0,False,False,True,80.0,0.0,50.0,3,False,2.0,14,0,566,347,61.31,23.05,6.972,-3.486,-1.075,-0.659,-12.273,79,267,1
3.0,0.5,True,50.0,True,False,True,80.0,60.0,0.0,3,True,2.0,14,32,308,202,65.58,17.82,9.052,-3.187,-1.006,-0.66,-9.379,35,166,1
3.0,0.5,True,50.0,True,False,True,80.0,60.0,50.0,3,True,2.0,14,32,308,202,65.58,17.82,9.052,-3.187,-1.006,-0.66,-9.379,35,166,1
3.0,0.5,True,50.0,True,True,True,80.0,60.0,0.0,3,True,2.0,7,3,124,76,61.29,17.11,9.106,-3.181,-1.079,-0.661,-5.767,13,63,0
3.0,0.5,True,50.0,True,True,True,80.0,60.0,0.0,3,True,2.0,14,3,124,76,61.29,17.11,9.106,-3.181,-1.079,-0.661,-5.767,13,63,0
3.0,0.5,True,50.0,True,True,True,80.0,60.0,50.0,3,True,2.0,7,3,124,76,61.29,17.11,9.106,-3.181,-1.079,-0.661,-5.767,13,63,0
3.0,0.5,True,50.0,True,True,True,80.0,60.0,50.0,3,True,2.0,14,3,124,76,61.29,17.11,9.106,-3.181,-1.079,-0.661,-5.767,13,63,0
3.0,1.0,False,50.0,True,False,False,0.0,0.0,0.0,0,False,2.0,14,0,1200,704,58.67,38.92,7.282,-6.483,-1.126,-0.661,-17.528,261,407,22
2.0,1.0,True,0.0,True,True,False,80.0,0.0,0.0,3,True,2.0,14,434,435,257,59.08,26.85,12.205,-6.012,-1.121,-0.662,-10.615,45,168,36
2.0,1.0,True,0.0,True,True,False,80.0,0.0,50.0,3,True,2.0,14,434,435,257,59.08,26.85,12.205,-6.012,-1.121,-0.662,-10.615,45,168,36
3.0,1.0,True,0.0,True,True,False,80.0,0.0,0.0,0,True,2.0,7,568,522,291,55.75,32.3,7.964,-5.553,-1.187,-0.662,-11.285,29,157,96
3.0,1.0,True,50.0,True,True,False,80.0,0.0,0.0,3,True,2.0,7,272,352,192,54.55,30.21,8.453,-5.401,-1.216,-0.663,-9.192,24,115,46
3.0,1.0,True,50.0,True,True,False,80.0,0.0,50.0,3,True,2.0,7,272,352,192,54.55,30.21,8.453,-5.401,-1.216,-0.663,-9.192,24,115,46
2.0,1.0,True,50.0,True,True,True,80.0,60.0,0.0,3,True,2.0,14,90,111,72,64.86,27.78,12.489,-6.222,-1.024,-0.664,-5.638,17,50,5
2.0,1.0,True,50.0,True,True,True,80.0,60.0,50.0,3,True,2.0,14,90,111,72,64.86,27.78,12.489,-6.222,-1.024,-0.664,-5.638,17,50,5
2.0,0.5,False,50.0,True,False,True,80.0,60.0,0.0,3,False,2.0,14,0,308,219,71.1,22.83,6.809,-3.224,-0.933,-0.664,-9.822,49,169,1
2.0,0.5,False,50.0,True,False,True,80.0,60.0,50.0,3,False,2.0,14,0,308,219,71.1,22.83,6.809,-3.224,-0.933,-0.664,-9.822,49,169,1
2.0,1.0,True,50.0,False,True,False,80.0,0.0,0.0,3,True,2.0,7,326,405,236,58.27,29.66,9.081,-5.45,-1.14,-0.664,-10.207,30,142,58
2.0,1.0,True,50.0,False,True,False,80.0,0.0,50.0,3,True,2.0,7,326,405,236,58.27,29.66,9.081,-5.45,-1.14,-0.664,-10.207,30,142,58
2.0,0.5,True,50.0,True,False,True,80.0,60.0,0.0,3,False,2.0,7,0,307,213,69.38,23.47,6.262,-3.173,-0.958,-0.665,-9.704,44,161,8
2.0,0.5,True,50.0,True,False,True,80.0,60.0,50.0,3,False,2.0,7,0,307,213,69.38,23.47,6.262,-3.173,-0.958,-0.665,-9.704,44,161,8
2.0,1.0,False,0.0,True,True,False,80.0,60.0,0.0,0,True,2.0,7,250,382,231,60.47,35.06,7.457,-5.721,-1.1,-0.665,-10.11,28,126,67
3.0,1.0,False,0.0,True,False,False,80.0,0.0,0.0,0,True,2.0,14,5579,1427,785,55.01,28.41,12.364,-6.595,-1.209,-0.665,-18.639,137,512,119
3.0,1.0,True,50.0,True,True,True,80.0,60.0,0.0,3,False,2.0,14,0,124,77,62.1,37.66,7.836,-6.456,-1.073,-0.666,-5.848,28,48,1
3.0,1.0,True,50.0,True,True,True,80.0,60.0,50.0,3,False,2.0,14,0,124,77,62.1,37.66,7.836,-6.456,-1.073,-0.666,-5.848,28,48,1
3.0,0.5,True,0.0,False,True,True,80.0,60.0,0.0,3,False,2.0,14,0,152,96,63.16,20.83,7.284,-3.25,-1.055,-0.666,-6.529,19,76,1
3.0,0.5,True,0.0,False,True,True,80.0,60.0,50.0,3,False,2.0,14,0,152,96,63.16,20.83,7.284,-3.25,-1.055,-0.666,-6.529,19,76,1
2.0,1.0,False,0.0,False,True,False,0.0,60.0,0.0,3,True,2.0,14,279,391,231,59.08,26.84,12.261,-6.039,-1.127,-0.666,-10.124,44,152,26
2.0,1.0,False,0.0,False,True,False,0.0,60.0,50.0,3,True,2.0,14,279,391,231,59.08,26.84,12.261,-6.039,-1.127,-0.666,-10.124,44,152,26
2.0,1.0,False,50.0,True,True,False,80.0,0.0,0.0,0,False,2.0,14,0,425,260,61.18,36.15,7.787,-6.115,-1.089,-0.666,-10.743,88,154,11
2.0,1.0,True,50.0,False,True,True,80.0,60.0,0.0,3,False,2.0,14,0,129,86,66.67,37.21,7.885,-6.265,-1.0,-0.667,-6.182,31,54,1
2.0,1.0,True,50.0,False,True,True,80.0,60.0,50.0,3,False,2.0,14,0,129,86,66.67,37.21,7.885,-6.265,-1.0,-0.667,-6.182,31,54,1
2.0,1.0,False,0.0,False,True,True,80.0,60.0,0.0,0,True,2.0,7,135,165,106,64.24,33.96,8.628,-6.009,-1.038,-0.667,-6.863,19,64,23
2.0,1.0,False,0.0,False,True,False,80.0,0.0,0.0,0,True,2.0,14,837,816,488,59.8,29.71,11.743,-6.55,-1.115,-0.667,-14.726,82,310,86
2.0,0.5,True,50.0,False,True,True,80.0,60.0,0.0,3,False,2.0,7,0,129,86,66.67,19.77,7.64,-3.132,-1.003,-0.668,-6.199,17,69,0
2.0,0.5,True,50.0,False,True,True,80.0,60.0,0.0,3,False,2.0,14,0,129,86,66.67,19.77,7.64,-3.132,-1.003,-0.668,-6.199,17,69,0
2.0,0.5,True,50.0,False,True,True,80.0,60.0,50.0,3,False,2.0,7,0,129,86,66.67,19.77,7.64,-3.132,-1.003,-0.668,-6.199,17,69,0
2.0,0.5,True,50.0,False,True,True,80.0,60.0,50.0,3,False,2.0,14,0,129,86,66.67,19.77,7.64,-3.132,-1.003,-0.668,-6.199,17,69,0
3.0,1.0,True,50.0,False,True,True,80.0,0.0,0.0,3,False,2.0,14,0,184,121,65.76,38.84,7.816,-6.625,-1.016,-0.668,-7.348,45,74,2
3.0,1.0,True,50.0,False,True,True,80.0,0.0,50.0,3,False,2.0,14,0,184,121,65.76,38.84,7.816,-6.625,-1.016,-0.668,-7.348,45,74,2
3.0,1.0,False,50.0,True,True,True,0.0,0.0,0.0,0,True,2.0,14,281,203,131,64.53,26.72,13.92,-6.487,-1.035,-0.668,-7.643,30,91,10
3.0,1.0,True,50.0,False,True,False,80.0,0.0,0.0,3,True,2.0,7,326,422,234,55.45,29.49,8.923,-5.442,-1.206,-0.669,-10.228,29,141,58
3.0,1.0,True,50.0,False,True,False,80.0,0.0,50.0,3,True,2.0,7,326,422,234,55.45,29.49,8.923,-5.442,-1.206,-0.669,-10.228,29,141,58
3.0,1.0,False,0.0,False,True,False,0.0,60.0,0.0,3,True,2.0,14,279,396,227,57.32,26.43,12.205,-5.976,-1.17,-0.671,-10.107,43,150,25
3.0,1.0,False,0.0,False,True,False,0.0,60.0,50.0,3,True,2.0,14,279,396,227,57.32,26.43,12.205,-5.976,-1.17,-0.671,-10.107,43,150,25
2.0,0.5,False,50.0,False,False,True,0.0,0.0,0.0,0,True,2.0,14,98,683,400,58.57,16.25,11.425,-3.586,-1.147,-0.672,-13.435,52,335,13
2.0,1.0,True,50.0,True,False,False,0.0,0.0,0.0,3,True,2.0,14,2899,1014,574,56.61,27.18,12.038,-6.124,-1.188,-0.672,-16.109,105,385,67
2.0,1.0,True,50.0,True,False,False,0.0,0.0,50.0,3,True,2.0,14,2899,1014,574,56.61,27.18,12.038,-6.124,-1.188,-0.672,-16.109,105,385,67
2.0,1.0,True,0.0,True,False,False,0.0,0.0,0.0,0,True,2.0,14,6301,1390,765,55.04,28.76,11.885,-6.512,-1.221,-0.672,-18.588,131,496,122
2.0,1.0,True,0.0,False,True,True,80.0,60.0,0.0,0,True,2.0,7,141,151,98,64.9,30.61,9.656,-5.755,-1.038,-0.673,-6.666,17,61,20
3.0,0.5,True,0.0,False,True,True,80.0,60.0,0.0,0,True,2.0,7,5,167,105,62.87,20.95,7.067,-3.228,-1.071,-0.673,-6.899,16,83,6
2.0,1.0,True,50.0,False,True,True,0.0,0.0,0.0,3,True,2.0,14,248,183,123,67.21,26.83,13.37,-6.27,-1.001,-0.673,-7.461,29,87,7
2.0,1.0,True,50.0,False,True,True,0.0,0.0,50.0,3,True,2.0,14,248,183,123,67.21,26.83,13.37,-6.27,-1.001,-0.673,-7.461,29,87,7
3.0,0.5,True,50.0,True,False,True,80.0,60.0,0.0,3,False,2.0,7,0,311,203,65.27,22.66,6.316,-3.184,-1.031,-0.673,-9.588,41,155,7
3.0,0.5,True,50.0,True,False,True,80.0,60.0,50.0,3,False,2.0,7,0,311,203,65.27,22.66,6.316,-3.184,-1.031,-0.673,-9.588,41,155,7
3.0,1.0,True,50.0,True,True,True,80.0,0.0,0.0,3,False,2.0,14,0,161,104,64.6,37.5,8.573,-6.817,-1.045,-0.675,-6.887,38,65,1
3.0,1.0,True,50.0,True,True,True,80.0,0.0,50.0,3,False,2.0,14,0,161,104,64.6,37.5,8.573,-6.817,-1.045,-0.675,-6.887,38,65,1
3.0,0.5,True,50.0,False,True,True,80.0,0.0,0.0,0,True,2.0,14,22,212,135,63.68,16.3,10.212,-3.255,-1.06,-0.675,-7.843,18,113,4
3.0,1.0,False,0.0,True,True,False,80.0,60.0,0.0,0,True,2.0,7,250,386,226,58.55,34.07,7.528,-5.638,-1.153,-0.675,-10.145,27,125,64
3.0,1.0,False,50.0,True,True,False,80.0,0.0,0.0,0,False,2.0,7,0,433,256,59.12,38.28,6.609,-5.951,-1.143,-0.676,-10.814,71,144,34
3.0,1.0,False,0.0,True,False,True,0.0,60.0,0.0,0,False,2.0,14,0,396,267,67.42,38.58,7.957,-6.629,-1.002,-0.676,-11.04,95,161,11
2.0,0.5,True,50.0,True,True,True,80.0,60.0,0.0,3,True,2.0,7,3,117,79,67.52,17.72,9.093,-3.177,-1.002,-0.677,-6.016,14,65,0
2.0,0.5,True,50.0,True,True,True,80.0,60.0,0.0,3,True,2.0,14,3,117,79,67.52,17.72,9.093,-3.177,-1.002,-0.677,-6.016,14,65,0
2.0,0.5,True,50.0,True,True,True,80.0,60.0,50.0,3,True,2.0,7,3,117,79,67.52,17.72,9.093,-3.177,-1.002,-0.677,-6.016,14,65,0
2.0,0.5,True,50.0,True,True,True,80.0,60.0,50.0,3,True,2.0,14,3,117,79,67.52,17.72,9.093,-3.177,-1.002,-0.677,-6.016,14,65,0
3.0,1.0,True,50.0,False,True,False,80.0,60.0,0.0,0,True,2.0,14,226,369,196,53.12,26.02,11.611,-5.808,-1.275,-0.677,-9.481,33,130,22
3.0,0.5,False,50.0,True,False,True,80.0,0.0,0.0,0,False,2.0,14,0,524,348,66.41,22.99,7.685,-3.618,-1.019,-0.677,-12.629,77,268,3
2.0,1.0,True,0.0,True,True,False,80.0,60.0,0.0,3,False,2.0,14,0,322,195,60.56,35.38,7.922,-6.072,-1.12,-0.678,-9.473,62,114,14
2.0,1.0,True,0.0,True,True,False,80.0,60.0,50.0,3,False,2.0,14,0,322,195,60.56,35.38,7.922,-6.072,-1.12,-0.678,-9.473,62,114,14
2.0,0.5,False,50.0,True,False,True,80.0,60.0,0.0,3,True,2.0,7,18,307,218,71.01,20.18,7.837,-3.179,-0.955,-0.678,-10.018,38,172,8
2.0,0.5,False,50.0,True,False,True,80.0,60.0,50.0,3,True,2.0,7,18,307,218,71.01,20.18,7.837,-3.179,-0.955,-0.678,-10.018,38,172,8
2.0,1.0,True,0.0,True,True,False,0.0,0.0,0.0,0,True,2.0,14,740,540,330,61.11,26.36,12.633,-6.032,-1.111,-0.679,-12.337,57,221,41
3.0,1.0,False,50.0,True,False,False,80.0,0.0,0.0,0,False,2.0,14,0,1154,683,59.19,38.07,7.665,-6.562,-1.146,-0.679,-17.732,250,399,23
3.0,1.0,False,0.0,True,False,True,80.0,60.0,0.0,0,False,2.0,7,0,375,259,69.07,40.15,6.707,-6.145,-0.985,-0.68,-10.944,82,140,37
2.0,1.0,True,50.0,False,True,False,0.0,0.0,0.0,0,True,2.0,14,590,528,321,60.8,26.79,12.291,-6.025,-1.118,-0.68,-12.175,57,216,38
3.0,1.0,False,0.0,False,True,False,0.0,0.0,0.0,3,True,2.0,14,629,643,385,59.88,28.05,11.873,-6.208,-1.136,-0.68,-13.343,69,247,61
3.0,1.0,False,0.0,False,True,False,0.0,0.0,50.0,3,True,2.0,14,629,643,385,59.88,28.05,11.873,-6.208,-1.136,-0.68,-13.343,69,247,61
2.0,1.0,False,0.0,False,False,True,0.0,0.0,0.0,0,False,2.0,7,0,829,500,60.31,38.4,7.199,-6.319,-1.128,-0.68,-15.213,143,287,70
3.0,1.0,False,50.0,False,True,False,0.0,60.0,0.0,3,True,2.0,14,248,364,205,56.32,25.85,12.061,-5.837,-1.21,-0.681,-9.756,38,139,19
3.0,1.0,False,50.0,False,True,False,0.0,60.0,50.0,3,True,2.0,14,248,364,205,56.32,25.85,12.061,-5.837,-1.21,-0.681,-9.756,38,139,19
2.0,0.5,False,50.0,False,False,True,0.0,0.0,0.0,3,True,2.0,14,60,579,355,61.31,16.06,11.095,-3.446,-1.111,-0.681,-12.836,53,298,4
2.0,0.5,False,50.0,False,False,True,0.0,0.0,50.0,3,True,2.0,14,60,579,355,61.31,16.06,11.095,-3.446,-1.111,-0.681,-12.836,53,298,4
