symbol,signal_ts,current_price,support_level,tp,tp2,sl,tp_source,expires_at,tier,confluence,touches,distance_to_support_atr,token_rsi,btc_rsi,raw_rr,passed_quality,passed_momentum,published,skip_reason,filled,fill_ts,exit_ts,exit_price,exit_reason,pnl_pct,hold_hours
XRP,2025-01-20 00:00:00+00:00,3.1133,2.7,3.4,0.0,2.5746,tp1,2025-01-27 00:00:00+00:00,Major,1.0,1,1.6479266347687398,74.38862559241707,73.86179127101364,5.582137161084529,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SOL,2025-01-20 00:00:00+00:00,241.38,217.0,264.0,0.0,207.02928571428572,tp1,2025-01-27 00:00:00+00:00,Major,3.0,7,1.2225804140697751,75.29201205727202,73.86179127101364,4.713804713804716,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-01-20 00:00:00+00:00,1.0072,0.961,1.16,1.16,0.9093,tp2,2025-01-27 00:00:00+00:00,Major,3.0,12,0.44680851063829924,58.37508168155086,73.86179127101364,3.849129593810446,True,True,False,per_token_cap,True,2025-01-21 08:00:00+00:00,2025-01-27 04:00:00+00:00,0.9093,SL,-5.439812695109258,140
LINK,2025-01-20 00:00:00+00:00,24.34,23.5,28.5,28.5,22.491785714285715,tp2,2025-01-27 00:00:00+00:00,Minor,1.0,3,0.41657810839532394,76.21483375959083,73.86179127101364,4.959263195182435,True,True,False,per_token_cap,False,,,0.0,,0.0,0
SUI,2025-01-20 00:00:00+00:00,4.5017,4.1,4.7,5.4,3.886267857142857,tp1,2025-01-27 00:00:00+00:00,Major,1.0,3,0.9397276297100842,31.3318908522659,73.86179127101364,2.807252067841928,True,False,False,momentum,True,2025-01-25 00:00:00+00:00,2025-01-26 20:00:00+00:00,3.886267857142857,SL,-5.272979094076654,44
AAVE,2025-01-20 00:00:00+00:00,312.18,299.0,355.0,355.0,284.7525,tp2,2025-01-27 00:00:00+00:00,Major,1.0,6,0.46253728724337617,63.83759966428872,73.86179127101364,3.930514125285137,True,True,False,per_token_cap,False,,,0.0,,0.0,0
DOGE,2025-01-20 00:00:00+00:00,0.36426,0.331,0.37,0.409,0.3142439285714286,tp1,2025-01-27 00:00:00+00:00,Major,1.0,16,0.9924760747703376,58.809882844217604,73.86179127101364,2.327514546965916,True,True,False,per_token_cap,True,2025-01-27 00:00:00+00:00,2025-01-27 04:00:00+00:00,0.3142439285714286,SL,-5.122257229175661,4
BNB,2025-01-20 00:00:00+00:00,686.7,648.0,688.0,716.0,634.99,tp1,2025-01-27 00:00:00+00:00,Major,2.0,3,1.4873174481168339,46.73618770680839,73.86179127101364,3.0745580322828614,True,False,False,momentum,False,,,0.0,,0.0,0
HBAR,2025-01-20 00:00:00+00:00,0.34029,0.314,0.367,0.0,0.29636035714285713,tp1,2025-01-27 00:00:00+00:00,Major,2.0,3,0.7451964932882502,65.48392206557898,73.86179127101364,3.0045959790245163,True,True,False,per_token_cap,True,2025-01-23 12:00:00+00:00,2025-01-27 04:00:00+00:00,0.29636035714285713,SL,-5.67772065514104,88
DOT,2025-01-20 00:00:00+00:00,6.304,5.5,6.8,7.8,5.215035714285714,tp1,2025-01-27 00:00:00+00:00,Minor,1.0,1,1.410703095626019,42.37348538845331,73.86179127101364,4.56197518486026,True,False,False,momentum,False,,,0.0,,0.0,0
NEAR,2025-01-20 00:00:00+00:00,5.0,4.8,5.7,5.7,4.566571428571429,tp2,2025-01-27 00:00:00+00:00,Major,1.0,3,0.42839657282741783,48.26317940335104,73.86179127101364,3.8555691554467635,True,False,False,momentum,True,2025-01-26 20:00:00+00:00,2025-01-27 04:00:00+00:00,4.566571428571429,SL,-4.9230952380952315,8
BTC,2025-01-20 04:00:00+00:00,107120.65,99400.0,108400.0,0.0,97276.59857142858,tp1,2025-01-27 04:00:00+00:00,Major,2.0,23,1.8179911476263473,80.6129031939372,80.6129031939372,4.23848259631953,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-02-02 16:00:00+00:00,97276.59857142858,SL,-2.196218741017527,156
ETH,2025-01-20 04:00:00+00:00,3382.59,3145.0,3685.0,4110.0,3036.8410714285715,tp1,2025-01-27 04:00:00+00:00,Major,2.0,4,1.0983374333404887,54.774201545263,80.6129031939372,4.992653007313974,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,3036.8410714285715,SL,-3.4990756302520998,4
XRP,2025-01-20 04:00:00+00:00,3.201,2.7,3.4,0.0,2.5746,tp1,2025-01-27 04:00:00+00:00,Major,1.0,1,1.9976076555023918,75.73344509639564,80.6129031939372,5.582137161084529,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-02-02 16:00:00+00:00,2.5746,SL,-4.704444444444443,156
ADA,2025-01-20 04:00:00+00:00,1.0777,0.961,1.16,1.326,0.9093,tp1,2025-01-27 04:00:00+00:00,Major,3.0,12,1.1286266924564812,63.916163141993955,80.6129031939372,3.849129593810446,True,True,False,per_token_cap,True,2025-01-21 08:00:00+00:00,2025-01-27 04:00:00+00:00,0.9093,SL,-5.439812695109258,140
LINK,2025-01-20 04:00:00+00:00,26.3,23.5,28.5,0.0,22.491785714285715,tp1,2025-01-27 04:00:00+00:00,Minor,1.0,3,1.3885936946510804,80.98159509202458,80.6129031939372,4.959263195182435,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,22.491785714285715,SL,-4.350273556230999,4
SUI,2025-01-20 04:00:00+00:00,4.7468,4.5,5.4,0.0,4.286267857142857,tp1,2025-01-27 04:00:00+00:00,Minor,1.0,5,0.5773581752861567,40.092724303250634,80.6129031939372,4.210878101762881,True,False,False,momentum,True,2025-01-20 16:00:00+00:00,2025-01-21 00:00:00+00:00,4.286267857142857,SL,-4.809603174603183,8
AAVE,2025-01-20 04:00:00+00:00,354.2,299.0,355.0,384.0,284.7525,tp1,2025-01-27 04:00:00+00:00,Major,1.0,6,1.9371819617476744,74.90170380078638,80.6129031939372,3.930514125285137,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-28 20:00:00+00:00,284.7525,SL,-4.825050167224081,40
TAO,2025-01-20 04:00:00+00:00,449.0,417.0,504.0,601.0,392.0285714285714,tp1,2025-01-27 04:00:00+00:00,Major,2.0,4,0.6407322654462243,52.39904988123516,80.6129031939372,3.483981693363842,True,True,False,per_token_cap,True,2025-01-20 16:00:00+00:00,2025-01-21 04:00:00+00:00,392.0285714285714,SL,-6.048352175402539,12
DOGE,2025-01-20 04:00:00+00:00,0.37622,0.331,0.409,0.0,0.3142439285714286,tp1,2025-01-27 04:00:00+00:00,Major,1.0,16,1.3493616386384457,61.48172252955851,80.6129031939372,4.655029093931832,True,True,False,per_token_cap,True,2025-01-27 00:00:00+00:00,2025-01-27 04:00:00+00:00,0.3142439285714286,SL,-5.122257229175661,4
BNB,2025-01-20 04:00:00+00:00,698.68,648.0,716.0,750.0,634.99,tp1,2025-01-27 04:00:00+00:00,Major,2.0,3,1.9477325134511878,52.448303643362244,80.6129031939372,5.226748654880865,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-02-02 16:00:00+00:00,634.99,SL,-2.0677160493827147,156
HBAR,2025-01-20 04:00:00+00:00,0.36365,0.314,0.367,0.0,0.29636035714285713,tp1,2025-01-27 04:00:00+00:00,Major,2.0,3,1.4073414184770494,69.27379553466511,80.6129031939372,3.0045959790245163,True,True,False,per_token_cap,True,2025-01-23 12:00:00+00:00,2025-01-27 04:00:00+00:00,0.29636035714285713,SL,-5.67772065514104,88
NEAR,2025-01-20 04:00:00+00:00,5.472,4.8,5.7,6.4,4.566571428571429,tp1,2025-01-27 04:00:00+00:00,Major,1.0,3,1.439412484700124,56.628982528263116,80.6129031939372,3.8555691554467635,True,True,False,per_token_cap,True,2025-01-26 20:00:00+00:00,2025-01-27 04:00:00+00:00,4.566571428571429,SL,-4.9230952380952315,8
ETH,2025-01-20 08:00:00+00:00,3375.43,3145.0,3685.0,4110.0,3036.8410714285715,tp1,2025-01-27 08:00:00+00:00,Major,2.0,4,1.065237993032739,54.50502497942627,81.62801017857447,4.992653007313974,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,3036.8410714285715,SL,-3.4990756302520998,4
ADA,2025-01-20 08:00:00+00:00,1.0825,0.961,1.16,1.326,0.9093,tp1,2025-01-27 08:00:00+00:00,Major,3.0,12,1.1750483558994205,64.24026946107784,81.62801017857447,3.849129593810446,True,True,False,per_token_cap,True,2025-01-21 08:00:00+00:00,2025-01-27 04:00:00+00:00,0.9093,SL,-5.439812695109258,140
LINK,2025-01-20 08:00:00+00:00,25.74,23.5,28.5,0.0,22.491785714285715,tp1,2025-01-27 08:00:00+00:00,Minor,1.0,3,1.1108749557208633,79.82646420824298,81.62801017857447,4.959263195182435,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,22.491785714285715,SL,-4.350273556230999,4
SUI,2025-01-20 08:00:00+00:00,4.7529,4.5,5.4,0.0,4.286267857142857,tp1,2025-01-27 08:00:00+00:00,Minor,1.0,5,0.5916283732976865,40.28463396702029,81.62801017857447,4.210878101762881,True,False,False,momentum,True,2025-01-20 16:00:00+00:00,2025-01-21 00:00:00+00:00,4.286267857142857,SL,-4.809603174603183,8
AAVE,2025-01-20 08:00:00+00:00,343.3,299.0,355.0,384.0,284.7525,tp1,2025-01-27 08:00:00+00:00,Major,1.0,6,1.5546587120547466,72.73805757671624,81.62801017857447,3.930514125285137,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-28 20:00:00+00:00,284.7525,SL,-4.825050167224081,40
TAO,2025-01-20 08:00:00+00:00,449.3,417.0,504.0,601.0,392.0285714285714,tp1,2025-01-27 08:00:00+00:00,Major,2.0,4,0.6467391304347828,52.46679316888046,81.62801017857447,3.483981693363842,True,True,False,per_token_cap,True,2025-01-20 16:00:00+00:00,2025-01-21 04:00:00+00:00,392.0285714285714,SL,-6.048352175402539,12
DOGE,2025-01-20 08:00:00+00:00,0.38261,0.331,0.409,0.0,0.3142439285714286,tp1,2025-01-27 08:00:00+00:00,Major,1.0,16,1.5400387919091154,62.77192430675683,81.62801017857447,4.655029093931832,True,True,False,per_token_cap,True,2025-01-27 00:00:00+00:00,2025-01-27 04:00:00+00:00,0.3142439285714286,SL,-5.122257229175661,4
BNB,2025-01-20 08:00:00+00:00,698.08,648.0,716.0,750.0,634.99,tp1,2025-01-27 08:00:00+00:00,Major,2.0,3,1.92467332820907,52.19152191521915,81.62801017857447,5.226748654880865,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-02-02 16:00:00+00:00,634.99,SL,-2.0677160493827147,156
NEAR,2025-01-20 08:00:00+00:00,5.414,4.8,5.7,6.4,4.566571428571429,tp1,2025-01-27 08:00:00+00:00,Major,1.0,3,1.3151774785801713,55.74973785389724,81.62801017857447,3.8555691554467635,True,True,False,per_token_cap,True,2025-01-26 20:00:00+00:00,2025-01-27 04:00:00+00:00,4.566571428571429,SL,-4.9230952380952315,8
BTC,2025-01-20 12:00:00+00:00,104957.99,99400.0,108400.0,0.0,97276.59857142858,tp1,2025-01-27 12:00:00+00:00,Major,2.0,23,1.308746882528774,78.29406260162426,78.29406260162426,4.23848259631953,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-02-02 16:00:00+00:00,97276.59857142858,SL,-2.196218741017527,156
ETH,2025-01-20 12:00:00+00:00,3335.9,3145.0,3685.0,4110.0,3036.8410714285715,tp1,2025-01-27 12:00:00+00:00,Major,2.0,4,0.8824976473113315,52.95927664036581,78.29406260162426,4.992653007313974,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,3036.8410714285715,SL,-3.4990756302520998,4
SOL,2025-01-20 12:00:00+00:00,254.06,217.0,264.0,0.0,207.02928571428572,tp1,2025-01-27 12:00:00+00:00,Major,3.0,7,1.8584425818468366,84.30136420008266,78.29406260162426,4.713804713804716,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-01-20 12:00:00+00:00,1.0473,0.961,1.16,1.326,0.9093,tp1,2025-01-27 12:00:00+00:00,Major,3.0,12,0.8346228239845256,61.71874999999999,78.29406260162426,3.849129593810446,True,True,False,per_token_cap,True,2025-01-21 08:00:00+00:00,2025-01-27 04:00:00+00:00,0.9093,SL,-5.439812695109258,140
LINK,2025-01-20 12:00:00+00:00,25.86,23.5,28.5,0.0,22.491785714285715,tp1,2025-01-27 12:00:00+00:00,Minor,1.0,3,1.170386114063053,80.08565310492509,78.29406260162426,4.959263195182435,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,22.491785714285715,SL,-4.350273556230999,4
SUI,2025-01-20 12:00:00+00:00,4.5699,4.1,4.7,5.4,3.886267857142857,tp1,2025-01-27 12:00:00+00:00,Major,1.0,3,1.0992731222324337,33.93562630722751,78.29406260162426,2.807252067841928,True,False,False,momentum,True,2025-01-25 00:00:00+00:00,2025-01-26 20:00:00+00:00,3.886267857142857,SL,-5.272979094076654,44
AAVE,2025-01-20 12:00:00+00:00,346.9,299.0,355.0,384.0,284.7525,tp1,2025-01-27 12:00:00+00:00,Major,1.0,6,1.6809966660817677,73.49277145493694,78.29406260162426,3.930514125285137,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-28 20:00:00+00:00,284.7525,SL,-4.825050167224081,40
TAO,2025-01-20 12:00:00+00:00,429.7,417.0,504.0,601.0,392.0285714285714,tp1,2025-01-27 12:00:00+00:00,Major,2.0,4,0.25429061784897,47.59414225941423,78.29406260162426,3.483981693363842,True,False,False,momentum,True,2025-01-20 16:00:00+00:00,2025-01-21 04:00:00+00:00,392.0285714285714,SL,-6.048352175402539,12
DOGE,2025-01-20 12:00:00+00:00,0.36762,0.331,0.37,0.409,0.3142439285714286,tp1,2025-01-27 12:00:00+00:00,Major,1.0,16,1.0927382398704089,59.59722380248037,78.29406260162426,2.327514546965916,True,True,False,per_token_cap,True,2025-01-27 00:00:00+00:00,2025-01-27 04:00:00+00:00,0.3142439285714286,SL,-5.122257229175661,4
BNB,2025-01-20 12:00:00+00:00,688.3,648.0,716.0,750.0,634.99,tp1,2025-01-27 12:00:00+00:00,Major,2.0,3,1.5488086087624875,47.57722293496493,78.29406260162426,5.226748654880865,True,False,False,momentum,True,2025-01-27 04:00:00+00:00,2025-02-02 16:00:00+00:00,634.99,SL,-2.0677160493827147,156
HBAR,2025-01-20 12:00:00+00:00,0.35425,0.314,0.367,0.0,0.29636035714285713,tp1,2025-01-27 12:00:00+00:00,Major,2.0,3,1.1408961146767629,67.85345463486601,78.29406260162426,3.0045959790245163,True,True,False,per_token_cap,True,2025-01-23 12:00:00+00:00,2025-01-27 04:00:00+00:00,0.29636035714285713,SL,-5.67772065514104,88
DOT,2025-01-20 12:00:00+00:00,6.501,5.5,6.8,7.8,5.215035714285714,tp1,2025-01-27 12:00:00+00:00,Minor,1.0,1,1.7563604461712004,46.15384615384615,78.29406260162426,4.56197518486026,True,False,False,momentum,True,2025-01-27 04:00:00+00:00,2025-02-02 16:00:00+00:00,5.215035714285714,SL,-5.241168831168828,156
NEAR,2025-01-20 12:00:00+00:00,5.318,4.8,5.7,6.4,4.566571428571429,tp1,2025-01-27 12:00:00+00:00,Major,1.0,3,1.1095471236230108,54.21338155515371,78.29406260162426,3.8555691554467635,True,True,False,per_token_cap,True,2025-01-26 20:00:00+00:00,2025-01-27 04:00:00+00:00,4.566571428571429,SL,-4.9230952380952315,8
BTC,2025-01-20 16:00:00+00:00,103691.63,99400.0,104100.0,108400.0,97276.59857142858,tp1,2025-01-27 16:00:00+00:00,Major,2.0,23,1.0105555036023748,76.65935571657624,76.65935571657624,2.213429800300199,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-29 20:00:00+00:00,104100.0,TP,4.668370221327968,64
ETH,2025-01-20 16:00:00+00:00,3343.5,3145.0,3685.0,4110.0,3036.8410714285715,tp1,2025-01-27 16:00:00+00:00,Major,2.0,4,0.9176311314368738,53.26456372858778,76.65935571657624,4.992653007313974,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,3036.8410714285715,SL,-3.4990756302520998,4
XRP,2025-01-20 16:00:00+00:00,3.1519,2.7,3.4,0.0,2.5746,tp1,2025-01-27 16:00:00+00:00,Major,1.0,1,1.801834130781498,74.99845783727099,76.65935571657624,5.582137161084529,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-02-02 16:00:00+00:00,2.5746,SL,-4.704444444444443,156
SOL,2025-01-20 16:00:00+00:00,246.26,217.0,264.0,0.0,207.02928571428572,tp1,2025-01-27 16:00:00+00:00,Major,3.0,7,1.46729708431836,78.91982622432857,76.65935571657624,4.713804713804716,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-01-20 16:00:00+00:00,1.0336,0.961,1.16,1.326,0.9093,tp1,2025-01-27 16:00:00+00:00,Major,3.0,12,0.7021276595744693,60.63851699279094,76.65935571657624,3.849129593810446,True,True,False,per_token_cap,True,2025-01-21 08:00:00+00:00,2025-01-27 04:00:00+00:00,0.9093,SL,-5.439812695109258,140
LINK,2025-01-20 16:00:00+00:00,25.71,23.5,28.5,0.0,22.491785714285715,tp1,2025-01-27 16:00:00+00:00,Minor,1.0,3,1.0959971661353172,79.76060935799785,76.65935571657624,4.959263195182435,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,22.491785714285715,SL,-4.350273556230999,4
SUI,2025-01-20 16:00:00+00:00,4.4116,4.1,4.7,5.4,3.886267857142857,tp1,2025-01-27 16:00:00+00:00,Major,1.0,3,0.7289497869496205,29.722333086264896,76.65935571657624,2.807252067841928,True,False,False,momentum,True,2025-01-25 00:00:00+00:00,2025-01-26 20:00:00+00:00,3.886267857142857,SL,-5.272979094076654,44
AAVE,2025-01-20 16:00:00+00:00,355.43,299.0,384.0,0.0,284.7525,tp1,2025-01-27 16:00:00+00:00,Major,1.0,6,1.9803474293735743,75.12448581944145,76.65935571657624,5.96595894016494,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-28 20:00:00+00:00,284.7525,SL,-4.825050167224081,40
DOGE,2025-01-20 16:00:00+00:00,0.35987,0.331,0.37,0.409,0.3142439285714286,tp1,2025-01-27 16:00:00+00:00,Major,1.0,16,0.861478781678283,57.73373802297209,76.65935571657624,2.327514546965916,True,True,False,per_token_cap,True,2025-01-27 00:00:00+00:00,2025-01-27 04:00:00+00:00,0.3142439285714286,SL,-5.122257229175661,4
BNB,2025-01-20 16:00:00+00:00,685.73,648.0,688.0,716.0,634.99,tp1,2025-01-27 16:00:00+00:00,Major,2.0,3,1.4500384319754032,46.21304171729444,76.65935571657624,3.0745580322828614,True,False,False,momentum,True,2025-01-27 04:00:00+00:00,2025-01-31 12:00:00+00:00,688.0,TP,6.11283950617284,104
HBAR,2025-01-20 16:00:00+00:00,0.34702,0.314,0.367,0.0,0.29636035714285713,tp1,2025-01-27 16:00:00+00:00,Major,2.0,3,0.9359599927112223,66.66836630634307,76.65935571657624,3.0045959790245163,True,True,False,per_token_cap,True,2025-01-23 12:00:00+00:00,2025-01-27 04:00:00+00:00,0.29636035714285713,SL,-5.67772065514104,88
DOT,2025-01-20 16:00:00+00:00,6.434,5.5,6.8,7.8,5.215035714285714,tp1,2025-01-27 16:00:00+00:00,Minor,1.0,1,1.6388018548690317,44.925068119891,76.65935571657624,4.56197518486026,True,False,False,momentum,True,2025-01-27 04:00:00+00:00,2025-02-02 16:00:00+00:00,5.215035714285714,SL,-5.241168831168828,156
NEAR,2025-01-20 16:00:00+00:00,5.129,4.8,5.7,6.4,4.566571428571429,tp1,2025-01-27 16:00:00+00:00,Major,1.0,3,0.7047123623011011,50.85403726708073,76.65935571657624,3.8555691554467635,True,True,False,per_token_cap,True,2025-01-26 20:00:00+00:00,2025-01-27 04:00:00+00:00,4.566571428571429,SL,-4.9230952380952315,8
BTC,2025-01-20 20:00:00+00:00,102260.01,99400.0,104100.0,108400.0,97276.59857142858,tp1,2025-01-27 20:00:00+00:00,Major,2.0,23,0.6734501450166532,74.48720498929364,74.48720498929364,2.213429800300199,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-29 20:00:00+00:00,104100.0,TP,4.668370221327968,64
ETH,2025-01-20 20:00:00+00:00,3284.0,3145.0,3685.0,3685.0,3036.8410714285715,tp2,2025-01-27 20:00:00+00:00,Major,2.0,4,0.6425729333487429,50.76289179171614,74.48720498929364,4.992653007313974,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,3036.8410714285715,SL,-3.4990756302520998,4
XRP,2025-01-20 20:00:00+00:00,3.1053,2.7,3.4,0.0,2.5746,tp1,2025-01-27 20:00:00+00:00,Major,1.0,1,1.616028708133971,74.25849476024135,74.48720498929364,5.582137161084529,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-02-02 16:00:00+00:00,2.5746,SL,-4.704444444444443,156
SOL,2025-01-20 20:00:00+00:00,242.19,217.0,264.0,0.0,207.02928571428572,tp1,2025-01-27 20:00:00+00:00,Major,3.0,7,1.2631993695823478,75.87090650213572,74.48720498929364,4.713804713804716,True,True,False,per_token_cap,False,,,0.0,,0.0,0
ADA,2025-01-20 20:00:00+00:00,1.0094,0.961,1.16,1.16,0.9093,tp2,2025-01-27 20:00:00+00:00,Major,3.0,12,0.4680851063829799,58.573596358118365,74.48720498929364,3.849129593810446,True,True,False,per_token_cap,True,2025-01-21 08:00:00+00:00,2025-01-27 04:00:00+00:00,0.9093,SL,-5.439812695109258,140
LINK,2025-01-20 20:00:00+00:00,25.09,23.5,28.5,0.0,22.491785714285715,tp1,2025-01-27 20:00:00+00:00,Minor,1.0,3,0.7885228480340061,78.29638273045511,74.48720498929364,4.959263195182435,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-27 08:00:00+00:00,22.491785714285715,SL,-4.350273556230999,4
SUI,2025-01-20 20:00:00+00:00,4.4181,4.1,4.7,5.4,3.886267857142857,tp1,2025-01-27 20:00:00+00:00,Major,1.0,3,0.7441557356504309,29.832894586242432,74.48720498929364,2.807252067841928,True,False,False,momentum,True,2025-01-25 00:00:00+00:00,2025-01-26 20:00:00+00:00,3.886267857142857,SL,-5.272979094076654,44
AAVE,2025-01-20 20:00:00+00:00,337.53,299.0,355.0,384.0,284.7525,tp1,2025-01-27 20:00:00+00:00,Major,1.0,6,1.3521670468503235,71.43449075992376,74.48720498929364,3.930514125285137,True,True,False,per_token_cap,True,2025-01-27 04:00:00+00:00,2025-01-28 20:00:00+00:00,284.7525,SL,-4.825050167224081,40
DOGE,2025-01-20 20:00:00+00:00,0.35456,0.331,0.37,0.409,0.3142439285714286,tp1,2025-01-27 20:00:00+00:00,Major,1.0,16,0.7030287529040635,56.06807511737088,74.48720498929364,2.327514546965916,True,True,False,per_token_cap,True,2025-01-27 00:00:00+00:00,2025-01-27 04:00:00+00:00,0.3142439285714286,SL,-5.122257229175661,4
BNB,2025-01-20 20:00:00+00:00,682.51,648.0,688.0,716.0,634.99,tp1,2025-01-27 20:00:00+00:00,Major,2.0,3,1.326287471176017,44.47884416924663,74.48720498929364,3.0745580322828614,True,False,False,momentum,True,2025-01-27 04:00:00+00:00,2025-01-31 12:00:00+00:00,688.0,TP,6.11283950617284,104
HBAR,2025-01-20 20:00:00+00:00,0.34215,0.314,0.367,0.0,0.29636035714285713,tp1,2025-01-27 20:00:00+00:00,Major,2.0,3,0.7979186491466057,65.81960784313726,74.48720498929364,3.0045959790245163,True,True,False,per_token_cap,True,2025-01-23 12:00:00+00:00,2025-01-27 04:00:00+00:00,0.29636035714285713,SL,-5.67772065514104,88
DOT,2025-01-20 20:00:00+00:00,6.381,5.5,6.8,7.8,5.215035714285714,tp1,2025-01-27 20:00:00+00:00,Minor,1.0,1,1.5458077453314958,43.91259105098855,74.48720498929364,4.56197518486026,True,False,False,momentum,True,2025-01-27 04:00:00+00:00,2025-02-02 16:00:00+00:00,5.215035714285714,SL,-5.241168831168828,156
NEAR,2025-01-20 20:00:00+00:00,5.1,4.8,5.7,6.4,4.566571428571429,tp1,2025-01-27 20:00:00+00:00,Major,1.0,3,0.6425948592411258,50.29446407538279,74.48720498929364,3.8555691554467635,True,True,False,per_token_cap,True,2025-01-26 20:00:00+00:00,2025-01-27 04:00:00+00:00,4.566571428571429,SL,-4.9230952380952315,8
