symbol,tier,entry_date,entry_price,stop_loss,tp_level,raw_rr,r1,r2,r3,r1_hit,r1_days,r2_hit,r2_days,r3_hit,r3_days,sl_hit,sl_days,tp_hit_before_sl,r1_hit_before_sl,r2_hit_before_sl,exit_date,exit_reason,exit_price,hold_days,pnl_r1,pnl_r2,close_d5,close_d7,close_d10,close_d14,close_d21,f_btc_rsi_floor,f_token_rsi_momentum,f_rr_min,f_di_bullish,f_adx_trend,f_mt_regime,f_bollinger,f_rvol,f_rsi_cap,btc_rsi,token_rsi,adx,di_plus,di_minus,mt_regime
LINK,selected,2025-09-09,23.04,21.1,26.1,1.58,26.1,0.0,0.0,False,0,False,0,False,0,True,14,False,False,False,2025-09-22,SL,21.1,14,-8.42,-8.42,24.88,23.56,24.62,21.65,0.0,True,False,True,True,True,True,True,False,True,73.45,45.77,20.52,20.89,17.74,U
FIL,all,2025-09-09,2.439,2.32,2.56,1.0,2.56,2.7,2.93,True,4,False,0,False,0,True,14,True,True,False,2025-09-22,SL,2.32,14,4.96,-4.88,2.62,2.412,2.577,2.26,0.0,True,True,False,True,False,True,True,False,True,73.45,70.56,14.07,24.99,16.19,T
SEI,all,2025-09-09,0.3108,0.29,0.33,1.0,0.33,0.36,0.39,True,3,False,0,False,0,True,14,True,True,False,2025-09-22,SL,0.29,14,6.18,-6.69,0.344,0.3174,0.3424,0.2901,0.0,True,True,False,True,False,True,True,False,True,73.45,63.13,12.73,22.8,16.68,T
ADA,top_20,2025-09-10,0.8653,0.74,0.97,0.77,0.97,1.02,1.13,False,0,False,0,False,0,False,0,False,False,False,2025-10-09,TIMEOUT,0.8152,30,-5.79,-5.79,0.8879,0.8803,0.8904,0.806,0.8072,True,True,False,True,False,True,True,False,True,67.18,63.05,17.12,20.56,14.48,U
AVAX,top_20,2025-09-10,25.94,23.5,28.8,1.18,28.8,33.2,35.2,True,1,True,9,True,9,False,0,True,True,True,2025-10-09,TIMEOUT,28.38,30,11.03,27.99,29.44,30.08,33.75,33.61,30.01,True,True,False,True,False,True,False,False,True,67.18,69.72,13.86,25.26,14.18,U
ATOM,all,2025-09-10,4.591,4.2,4.8,0.54,4.8,5.22,6.25,True,4,False,0,False,0,True,13,True,True,False,2025-09-22,SL,4.2,13,4.55,-8.52,4.635,4.547,4.477,0.0,0.0,True,False,False,True,False,True,True,False,True,67.18,56.72,9.8,22.18,14.25,T
ENA,all,2025-09-10,0.8068,0.74,0.964,2.2,0.964,1.08,0.0,False,0,False,0,False,0,True,5,False,False,False,2025-09-14,SL,0.74,5,-8.28,-8.28,0.7428,0.0,0.0,0.0,0.0,True,True,True,True,False,True,False,True,True,67.18,70.5,18.21,31.56,14.26,U
JUP,all,2025-09-10,0.528,0.48,0.577,0.94,0.577,0.633,0.775,True,3,False,0,False,0,True,13,True,True,False,2025-09-22,SL,0.48,13,9.28,-9.09,0.5358,0.5171,0.5252,0.0,0.0,True,False,False,True,False,True,False,True,True,67.18,59.91,9.26,22.27,16.66,T
TAO,selected,2025-09-11,348.7,315,380,0.93,380,416.4,466.6,False,0,False,0,False,0,True,12,False,False,False,2025-09-22,SL,315,12,-9.66,-9.66,343.1,358.9,345.7,0.0,0.0,True,True,False,False,True,True,True,True,True,79.19,69.73,23.02,17.86,19.53,T
SUI,selected,2025-09-11,3.6196,3.4,3.9,1.27,3.9,4.1,4.44,True,8,False,0,False,0,True,12,True,True,False,2025-09-22,SL,3.4,12,7.75,-6.07,3.521,3.7716,3.6572,0.0,0.0,True,True,True,True,False,True,True,False,True,79.19,73.09,14.84,18.67,16.34,T
DOT,all,2025-09-11,4.216,3.97,4.55,1.32,4.55,4.77,5.18,True,3,True,9,False,0,True,12,True,True,True,2025-09-22,SL,3.97,12,7.92,13.14,4.151,4.403,4.356,0.0,0.0,True,True,True,True,False,True,False,False,False,79.19,80.23,11.09,23.21,14.19,T
APT,all,2025-09-11,4.483,4.05,4.8,0.74,4.8,5.02,5.47,False,0,False,0,False,0,True,15,False,False,False,2025-09-25,SL,4.05,15,-9.66,-9.66,4.379,4.574,4.618,4.237,0.0,True,True,False,True,False,True,True,False,True,79.19,66.72,15.04,18.84,18.2,T
TRUMP,all,2025-09-11,8.81,8.4,9.5,1.68,9.5,9.84,10.3,True,3,False,0,False,0,True,5,True,True,False,2025-09-15,SL,8.4,5,7.83,-4.65,8.53,0.0,0.0,0.0,0.0,True,False,True,True,False,True,False,False,True,79.19,58.65,12.91,22.69,14.51,T
VET,all,2025-09-11,0.02441,0.0148,0.03,1.92,0.03,0.04,0.0,False,0,False,0,False,0,True,30,False,False,False,2025-10-10,SL,0.0148,30,-39.37,-39.37,0.02412,0.02528,0.02468,0.02263,0.02318,True,False,True,True,False,True,True,False,True,79.19,53.45,10.1,17.84,15.05,T
OP,all,2025-09-11,0.7734,0.69,0.873,1.29,0.873,1.04,0.0,False,0,False,0,False,0,True,12,False,False,False,2025-09-22,SL,0.69,12,-10.78,-10.78,0.7434,0.8119,0.8087,0.0,0.0,True,True,True,True,False,True,False,False,True,79.19,71.18,13.77,24.58,14.96,U
FET,all,2025-09-12,0.67,0.583,0.75,0.92,0.75,0.837,0.99,False,0,False,0,False,0,True,11,False,False,False,2025-09-22,SL,0.583,11,-12.99,-12.99,0.643,0.672,0.634,0.0,0.0,True,True,False,True,False,True,False,False,True,80.26,75.82,17.47,22.55,17.38,T
PAXG,top_20,2025-09-14,3638.68,3460,3680,0.23,3680,0.0,0.0,True,1,False,0,False,0,False,0,True,True,False,2025-10-13,TIMEOUT,4141.69,30,1.14,13.82,3645.24,3686.05,3774.33,3774.88,3900.87,True,True,False,True,True,True,True,False,True,74.76,68.59,47.05,36.12,9.47,U
HBAR,top_20,2025-09-15,0.24075,0.228,0.26,1.67,0.26,0.266,0.275,False,0,False,0,False,0,True,8,False,False,False,2025-09-22,SL,0.228,8,-5.3,-5.3,0.23884,0.23403,0.0,0.0,0.0,True,True,True,True,True,True,True,False,True,77.72,77.55,20.02,24.47,20.09,T
ENA,all,2025-09-16,0.7022,0.522,0.77,0.39,0.77,0.873,0.964,False,0,False,0,False,0,True,24,False,False,False,2025-10-09,SL,0.522,24,-25.66,-25.66,0.6656,0.5997,0.5671,0.5646,0.6032,True,False,False,True,True,True,True,False,True,78.62,41.82,20.18,21.84,18.81,T
STX,all,2025-09-18,0.675,0.63,0.73,1.5,0.73,0.8,0.87,False,0,False,0,False,0,True,5,False,False,False,2025-09-22,SL,0.63,5,-6.67,-6.67,0.604,0.0,0.0,0.0,0.0,True,True,True,False,False,True,True,True,True,81.04,64.56,14.35,20.02,20.38,T
NEAR,selected,2025-09-20,3.12,2.82,3.55,1.43,3.55,3.78,4.25,False,0,False,0,False,0,True,3,False,False,False,2025-09-22,SL,2.82,3,-9.62,-9.62,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,False,True,True,72.27,75.21,22.7,37.67,12.52,T
DOGE,selected,2025-09-23,0.24123,0.22,0.27,1.5,0.27,0.0,0.0,True,14,False,0,False,0,True,18,True,True,False,2025-10-10,SL,0.22,18,11.93,-8.8,0.23077,0.23478,0.262,0.26603,0.0,False,False,True,False,True,True,True,True,True,28.28,31.99,28.26,25.34,26.01,U
LINK,selected,2025-09-24,21.52,20.2,23.4,1.42,23.4,24.8,26.5,False,0,False,0,False,0,True,2,False,False,False,2025-09-25,SL,20.2,2,-6.13,-6.13,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,True,False,True,26.44,20.21,18.7,16.73,27.66,T
DOT,all,2025-09-24,3.965,3.28,4.55,0.84,4.55,5.2,5.9,False,0,False,0,False,0,True,17,False,False,False,2025-10-10,SL,3.28,17,-17.28,-17.28,3.997,3.909,4.32,4.139,0.0,False,False,False,True,True,True,True,False,True,26.44,29.61,24.47,25.51,21.52,T
NEAR,selected,2025-09-24,2.919,2.43,3.43,1.04,3.43,3.78,4.25,False,0,False,0,False,0,True,17,False,False,False,2025-10-10,SL,2.43,17,-16.75,-16.75,2.8,2.629,3.032,2.949,0.0,False,False,False,True,True,True,True,True,True,26.44,55.14,23.69,25.05,20.14,U
AAVE,all,2025-09-24,274.56,247.7,296.1,0.8,296.1,327.8,370,True,10,False,0,False,0,True,17,True,True,False,2025-10-10,SL,247.7,17,7.85,-9.78,275.1,274.39,290.52,276.13,0.0,False,False,False,False,False,True,True,False,True,26.44,20.96,12.73,13.65,34.13,T
POL,all,2025-09-24,0.2252,0.2,0.25,0.67,0.25,0.283,0.303,True,13,False,0,False,0,True,17,True,True,False,2025-10-10,SL,0.2,17,11.01,-11.19,0.2284,0.2245,0.2408,0.2371,0.0,False,False,False,False,True,True,True,False,True,26.44,7.1,24.53,13.13,31.63,T
ATOM,all,2025-09-24,4.128,3.72,4.44,0.76,4.44,4.8,5.22,False,0,False,0,False,0,True,17,False,False,False,2025-10-10,SL,3.72,17,-9.88,-9.88,4.183,4.1,4.278,4.056,0.0,False,False,False,False,False,True,True,False,True,26.44,15.88,14.27,15.11,27.65,T
SEI,all,2025-09-24,0.2883,0.26,0.31,0.67,0.31,0.33,0.357,False,0,False,0,False,0,True,17,False,False,False,2025-10-10,SL,0.26,17,-9.82,-9.82,0.2826,0.2761,0.2981,0.2846,0.0,False,False,False,False,False,True,True,False,True,26.44,23.7,18.18,20.26,24.47,T
JUP,all,2025-09-24,0.4631,0.345,0.517,0.5,0.517,0.577,0.633,False,0,False,0,False,0,True,17,False,False,False,2025-10-10,SL,0.345,17,-25.5,-25.5,0.4508,0.4285,0.4681,0.4424,0.0,False,False,False,False,False,True,True,False,True,26.44,27.85,13.4,18.72,26.21,T
OP,all,2025-09-24,0.6825,0.55,0.8,0.92,0.8,0.873,0.0,False,0,False,0,False,0,True,17,False,False,False,2025-10-10,SL,0.55,17,-19.41,-19.41,0.6826,0.671,0.7445,0.7118,0.0,False,False,False,False,False,True,True,False,True,26.44,30.19,16.88,16.43,25.93,T
SOL,top_3,2025-09-27,205.16,187.6,218.2,0.74,218.2,236.2,0.0,True,5,True,7,False,0,True,14,True,True,True,2025-10-10,SL,187.6,14,6.36,15.13,222.04,232.84,232.35,188.43,0.0,False,False,False,False,True,True,True,False,True,21.23,30.04,28.91,16.98,30.71,T
LINK,selected,2025-09-27,21.07,18.5,23.4,0.91,23.4,26.1,0.0,True,10,False,0,False,0,True,14,True,True,False,2025-10-10,SL,18.5,14,11.06,-12.2,22.58,22.5,23.37,17.31,0.0,False,False,False,False,True,True,True,False,True,21.23,32.04,21.64,13.26,28.57,T
ONDO,all,2025-09-27,0.8966,0.8,0.97,0.7,0.97,1.03,1.09,True,7,False,0,False,0,True,14,True,True,False,2025-10-10,SL,0.8,14,8.19,-10.77,0.9363,0.9427,0.962,0.6908,0.0,False,False,False,False,True,True,True,False,True,21.23,29.21,21.47,15.43,28.8,T
RENDER,all,2025-09-27,3.442,3.08,3.75,0.86,3.75,4.16,4.42,False,0,False,0,False,0,True,14,False,False,False,2025-10-10,SL,3.08,14,-10.52,-10.52,3.553,3.609,3.599,2.288,0.0,False,False,False,False,False,True,True,False,True,21.23,33.36,19.53,13.46,25.24,T
BTC,top_3,2025-09-30,114311.97,107000,120000,0.78,120000,123000,0.0,True,3,True,4,False,0,True,11,True,True,True,2025-10-10,SL,107000,11,4.98,7.6,122391.0,124658.54,121662.4,0.0,0.0,False,False,False,True,False,True,True,False,True,45.51,45.51,17.88,24.08,19.43,T
QNT,all,2025-09-30,103.43,85,112.1,0.47,112.1,122.6,131.6,False,0,False,0,False,0,True,11,False,False,False,2025-10-10,SL,85,11,-17.82,-17.82,102.78,105.29,100.95,0.0,0.0,False,False,False,False,True,True,True,False,True,45.51,56.19,28.43,19.04,20.0,T
ETH,top_3,2025-10-02,4348.03,3874,4780,0.91,4780,4950,0.0,False,0,False,0,False,0,True,9,False,False,False,2025-10-10,SL,3874,9,-10.9,-10.9,4684.01,4525.72,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,58.85,46.0,21.86,20.68,23.37,T
XRP,top_20,2025-10-02,2.9485,2.82,3.19,1.85,3.19,0.0,0.0,False,0,False,0,False,0,True,8,False,False,False,2025-10-09,SL,2.82,8,-4.36,-4.36,2.9883,2.8797,0.0,0.0,0.0,True,False,True,False,False,True,True,False,True,58.85,48.46,14.31,21.17,21.58,T
XLM,top_20,2025-10-02,0.3982,0.36,0.426,0.65,0.426,0.452,0.47,False,0,False,0,False,0,True,9,False,False,False,2025-10-10,SL,0.36,9,-9.59,-9.59,0.4085,0.3884,0.0,0.0,0.0,True,False,False,True,False,True,True,True,True,58.85,58.05,18.24,23.29,20.48,T
LTC,top_20,2025-10-02,115.11,110.4,125.4,2.19,125.4,134.2,141.2,True,8,True,9,False,0,True,9,True,True,True,2025-10-10,SL,110.4,9,8.94,16.58,118.32,118.6,0.0,0.0,0.0,True,False,True,True,False,True,True,False,True,58.85,52.13,19.82,24.0,22.77,T
SUI,selected,2025-10-02,3.5218,3.07,3.73,0.47,3.73,4.0,4.33,False,0,False,0,False,0,True,9,False,False,False,2025-10-10,SL,3.07,9,-12.83,-12.83,3.623,3.5353,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,58.85,46.11,20.33,19.81,23.17,T
APT,all,2025-10-02,4.875,4.32,5.16,0.5,5.16,5.47,6.1,True,1,True,3,False,0,True,9,True,True,True,2025-10-10,SL,4.32,9,5.85,12.21,5.282,5.173,0.0,0.0,0.0,True,False,False,True,False,True,False,True,True,58.85,58.15,17.57,30.4,18.27,T
BORG,all,2025-10-02,0.6106693260801613,0.512,0.69,0.82,0.69,0.0,0.0,False,0,False,0,False,0,True,9,False,False,False,2025-10-10,SL,0.512,9,-16.16,-16.16,0.648270012822852,0.6214606564493365,0.0,0.0,0.0,True,True,False,True,True,True,False,True,True,58.85,71.82,53.66,34.09,2.59,U
FIL,all,2025-10-03,2.385,2.22,2.56,1.13,2.56,2.76,2.93,False,0,False,0,False,0,True,7,False,False,False,2025-10-09,SL,2.22,7,-6.92,-6.92,2.28,2.298,0.0,0.0,0.0,True,True,False,False,True,True,True,False,True,71.47,63.27,23.65,21.26,23.26,T
INJ,all,2025-10-04,13.4,12.4,14.4,1.02,14.4,15.2,16.6,False,0,False,0,False,0,True,1,False,False,False,2025-10-04,SL,12.4,1,-7.46,-7.46,0.0,0.0,0.0,0.0,0.0,True,True,False,True,False,True,True,True,True,76.37,67.42,16.95,24.38,19.11,T
HBAR,top_20,2025-10-07,0.23012,0.21,0.26,1.5,0.26,0.28,0.314,False,0,False,0,False,0,True,3,False,False,False,2025-10-09,SL,0.21,3,-8.74,-8.74,0.0,0.0,0.0,0.0,0.0,True,True,True,False,True,True,True,False,True,98.26,67.55,22.57,17.65,21.69,T
TAO,selected,2025-10-07,344.8,315,390,1.51,390,416.4,435,True,4,False,0,False,0,True,4,True,True,False,2025-10-10,SL,315,4,13.11,-8.64,0.0,0.0,0.0,0.0,0.0,True,True,True,True,True,True,True,False,True,98.26,76.07,21.46,26.07,18.85,T
ALGO,all,2025-10-07,0.2293,0.192,0.25,0.53,0.25,0.29,0.32,False,0,False,0,False,0,True,4,False,False,False,2025-10-10,SL,0.192,4,-16.27,-16.27,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,True,False,True,98.26,75.87,19.82,18.55,20.67,T
STX,all,2025-10-07,0.629,0.57,0.69,1.0,0.69,0.75,0.795,False,0,False,0,False,0,True,4,False,False,False,2025-10-10,SL,0.57,4,-9.38,-9.38,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,True,False,True,98.26,68.66,19.76,17.27,20.28,T
TRX,top_20,2025-10-09,0.3421,0.322,0.35,0.56,0.35,0.361,0.37,False,0,False,0,False,0,True,2,False,False,False,2025-10-10,SL,0.322,2,-5.88,-5.88,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,True,False,True,80.41,59.4,17.29,17.1,20.1,T
WLD,all,2025-10-09,1.279,1.03,1.61,1.32,1.61,1.77,0.0,False,0,False,0,False,0,True,2,False,False,False,2025-10-10,SL,1.03,2,-19.47,-19.47,0.0,0.0,0.0,0.0,0.0,True,False,True,False,False,True,True,False,True,80.41,45.17,13.74,17.63,21.34,T
BNB,selected,2025-10-10,1255.35,920,1350,0.28,1350,0.0,0.0,False,0,False,0,False,0,True,1,False,False,False,2025-10-10,SL,920,1,-26.71,-26.71,0.0,0.0,0.0,0.0,0.0,True,True,False,True,True,True,False,True,True,70.63,75.09,44.2,38.19,10.9,U
AVAX,top_20,2025-10-11,20.67,17.0,28.4,2.1,28.4,0.0,0.0,False,0,False,0,False,0,True,24,False,False,False,2025-11-03,SL,17.0,24,-17.76,-17.76,21.9,19.96,20.34,19.49,18.19,False,False,True,False,True,True,True,True,True,47.59,18.46,21.41,8.75,54.47,T
BTC,top_3,2025-10-12,110644.4,106000,122000,2.45,122000,0.0,0.0,False,0,False,0,False,0,True,6,False,False,False,2025-10-17,SL,106000,6,-4.2,-4.2,108194.28,0.0,0.0,0.0,0.0,False,False,True,False,True,True,True,True,True,33.45,33.45,31.23,17.69,37.95,T
SOL,top_3,2025-10-12,177.63,131.7,211.6,0.74,211.6,236.2,0.0,False,0,False,0,False,0,False,0,False,False,False,2025-11-10,TIMEOUT,167.31,30,-5.81,-5.81,184.85,187.56,185.63,193.84,186.35,False,False,False,False,True,True,True,True,True,33.45,27.08,21.55,12.69,33.38,T
BNB,selected,2025-10-12,1135.07,985,1350,1.43,1350,0.0,0.0,True,2,False,0,False,0,True,23,True,True,False,2025-11-03,SL,985,23,18.94,-13.22,1144.83,1092.43,1057.16,1116.53,1094.53,False,False,True,False,True,True,True,True,True,33.45,59.11,40.94,22.56,34.23,U
DOGE,selected,2025-10-12,0.18527,0.1085,0.24,0.61,0.24,0.0,0.0,False,0,False,0,False,0,False,0,False,False,False,2025-11-10,TIMEOUT,0.18179,30,-1.88,-1.88,0.1885,0.18962,0.19427,0.19652,0.18736,False,False,False,False,True,True,True,True,True,33.45,26.84,24.39,11.2,45.74,T
NEAR,selected,2025-10-12,2.3,1.33,2.88,0.6,2.88,3.43,0.0,True,27,False,0,False,0,False,0,True,True,False,2025-11-10,TIMEOUT,2.787,30,25.22,21.17,2.198,2.167,2.217,2.279,2.174,False,False,False,False,True,True,True,True,True,33.45,26.72,21.29,10.53,36.82,T
BORG,all,2025-10-12,0.4618400662439943,0.282,0.595,0.76,0.595,0.69,0.0,True,1,False,0,False,0,True,24,True,True,False,2025-11-04,SL,0.282,24,28.83,-38.94,0.4684043581193684,0.5012036746770601,0.4727955642960093,0.46818039525204114,0.4115493703956209,False,False,False,False,True,True,True,False,True,33.45,26.11,51.02,18.11,19.72,U
TAO,selected,2025-10-13,383.4,297.6,500,1.36,500,555,0.0,True,20,False,0,False,0,False,0,True,True,False,2025-11-11,TIMEOUT,363.6,30,30.41,-5.16,382.7,438.6,380.4,404.6,488.7,False,True,True,False,True,True,False,True,True,39.45,63.19,25.6,18.33,31.87,T
PAXG,top_20,2025-10-18,4238.93,4037,4450,1.05,4450,4800,0.0,False,0,False,0,False,0,True,5,False,False,False,2025-10-22,SL,4037,5,-4.76,-4.76,4091.78,0.0,0.0,0.0,0.0,False,True,False,True,True,True,False,True,True,23.29,66.26,41.58,46.94,16.39,U
BTC,top_3,2025-10-19,107185.0,97000,112500,0.52,112500,122000,0.0,True,3,False,0,False,0,True,27,True,True,False,2025-11-14,SL,97000,27,4.96,-9.5,110078.18,111646.27,112898.45,110098.1,102312.94,False,False,False,False,True,True,True,False,True,19.78,19.78,33.79,13.62,38.1,T
PAXG,top_20,2025-10-24,4117.92,3914,4364,1.21,4364,4800,0.0,False,0,False,0,False,0,True,5,False,False,False,2025-10-28,SL,3914,5,-4.95,-4.95,3968.36,0.0,0.0,0.0,0.0,False,False,True,True,True,True,True,False,True,36.11,48.68,41.06,35.52,19.62,U
JUP,all,2025-10-27,0.4352,0.37,0.48,0.57,0.48,0.52,0.633,False,0,False,0,False,0,True,8,False,False,False,2025-11-03,SL,0.37,8,-14.98,-14.98,0.4061,0.4055,0.0,0.0,0.0,True,True,False,False,True,True,False,False,True,70.12,79.4,40.29,23.55,30.49,T
TRUMP,all,2025-10-28,7.136,6.27,8.36,1.4,8.36,9.25,9.65,True,2,True,14,False,0,True,25,True,True,True,2025-11-21,SL,6.27,25,17.15,29.62,7.752,7.278,7.605,8.876,6.921,True,True,True,True,True,True,False,True,False,76.45,86.2,54.15,33.18,30.69,T
HBAR,top_20,2025-10-30,0.20108,0.17,0.24,1.33,0.24,0.264,0.28,False,0,False,0,False,0,True,5,False,False,False,2025-11-03,SL,0.17,5,-15.46,-15.46,0.17528,0.0,0.0,0.0,0.0,True,True,True,True,True,True,False,True,True,54.21,79.67,38.91,28.15,25.81,T
PAXG,top_20,2025-10-30,3955.76,3534,4364,0.97,4364,4800,0.0,False,0,False,0,False,0,False,0,False,False,False,2025-11-28,TIMEOUT,4232.82,30,7.0,7.0,3992.01,3971.74,3989.36,4178.16,4096.93,True,False,False,True,True,True,True,False,True,54.21,25.36,31.03,26.56,24.97,T
ICP,all,2025-11-03,4.283,3.7,4.7,0.72,4.7,5.25,5.95,False,0,False,0,False,0,True,1,False,False,False,2025-11-03,SL,3.7,1,-13.61,-13.61,0.0,0.0,0.0,0.0,0.0,True,True,False,True,True,True,False,True,True,51.79,79.63,43.63,34.79,24.42,T
BNB,selected,2025-11-05,936.79,840,1018,0.84,1018,1083,1143,True,6,False,0,False,0,True,17,True,True,False,2025-11-21,SL,840,17,8.67,-10.33,996.63,958.08,915.25,932.79,0.0,False,False,False,False,True,True,True,True,True,25.14,15.94,20.69,15.13,39.17,T
ICP,all,2025-11-05,5.189,4.65,5.7,0.94,5.7,7.23,0.0,True,1,True,2,False,0,True,15,True,True,True,2025-11-19,SL,4.65,15,9.85,39.33,7.558,5.969,5.393,5.096,0.0,False,True,False,True,True,True,False,True,True,25.14,79.01,42.89,50.07,13.46,T
BORG,all,2025-11-06,0.35878494831666313,0.3,0.41,0.83,0.41,0.48,0.0,False,0,False,0,False,0,True,8,False,False,False,2025-11-13,SL,0.3,8,-16.38,-16.38,0.35147719054608817,0.32335201987168527,0.0,0.0,0.0,False,False,False,False,True,True,True,False,True,23.16,27.25,25.81,12.76,31.08,T
FIL,all,2025-11-07,1.894,1.68,2.34,2.14,2.34,2.56,2.76,True,1,True,1,True,1,True,15,True,True,True,2025-11-21,SL,1.68,15,23.55,35.16,2.228,2.068,1.96,1.82,0.0,False,False,True,True,True,True,False,True,True,20.96,59.97,44.53,30.25,27.27,T
LTC,top_20,2025-11-08,101.88,78.0,114.0,0.51,114.0,125.9,135,False,0,False,0,False,0,True,24,False,False,False,2025-12-01,SL,78.0,24,-23.44,-23.44,97.59,97.7,91.24,82.64,84.22,False,False,False,True,True,True,False,True,True,29.0,54.96,28.31,25.89,25.01,T
FET,all,2025-11-08,0.3656,0.26,0.434,0.58,0.434,0.53,0.0,False,0,False,0,False,0,True,18,False,False,False,2025-11-25,SL,0.26,18,-28.88,-28.88,0.312,0.2708,0.2686,0.2953,0.0,False,True,False,True,True,True,False,True,True,29.0,70.87,52.4,44.35,22.81,T
UNI,all,2025-11-10,6.575,5.86,7.86,1.82,7.86,9.0,9.96,True,1,True,1,True,1,True,13,True,True,True,2025-11-22,SL,5.86,13,19.54,36.88,6.992,7.178,7.225,0.0,0.0,False,True,True,True,True,True,False,True,True,41.67,63.51,36.49,26.76,25.67,T
DOT,all,2025-11-11,3.267,2.67,3.92,1.08,3.92,4.55,0.0,False,0,False,0,False,0,True,7,False,False,False,2025-11-17,SL,2.67,7,-18.27,-18.27,2.832,2.666,0.0,0.0,0.0,False,True,False,False,True,True,False,False,True,41.68,63.83,38.95,23.77,24.83,T
NEAR,selected,2025-11-12,2.548,1.33,3.08,0.43,3.08,3.55,0.0,False,0,False,0,False,0,False,0,False,False,False,2025-12-11,TIMEOUT,1.673,30,-34.34,-34.34,2.29,2.276,1.864,1.913,1.804,False,False,False,True,True,True,True,False,True,35.39,58.71,35.11,28.03,19.39,T
TAO,selected,2025-11-13,348.3,225,500,1.23,500,0.0,0.0,False,0,False,0,False,0,False,0,False,False,False,2025-12-12,TIMEOUT,291.7,30,-16.25,-16.25,313.0,325.9,271.9,309.6,295.0,False,False,True,False,False,True,True,False,True,32.26,16.56,14.24,14.92,22.78,T
QNT,all,2025-11-14,90.8,72.8,101.0,0.57,101.0,112.1,135,False,0,False,0,False,0,True,7,False,False,False,2025-11-20,SL,72.8,7,-19.82,-19.82,81.34,74.82,0.0,0.0,0.0,False,True,False,True,True,True,False,True,True,35.05,70.2,32.52,25.13,18.55,T
ICP,all,2025-11-23,4.038,2.94,6.0,1.78,6.0,0.0,0.0,False,0,False,0,False,0,True,25,False,False,False,2025-12-17,SL,2.94,25,-27.19,-27.19,4.037,4.001,3.763,3.499,3.301,False,False,True,False,True,True,True,False,True,8.56,18.99,29.23,20.59,22.13,T
TRUMP,all,2025-11-25,6.371,5.4,7.54,1.21,7.54,8.25,8.9,False,0,False,0,False,0,True,20,False,False,False,2025-12-14,SL,5.4,20,-15.24,-15.24,6.028,5.724,5.925,5.689,0.0,False,False,True,False,True,True,True,False,True,31.39,23.75,21.77,16.26,25.32,T
QNT,all,2025-11-26,88.58,72.8,101.0,0.79,101.0,112.1,122.6,True,5,False,0,False,0,True,23,True,True,False,2025-12-18,SL,72.8,23,14.02,-17.81,101.85,97.06,90.38,87.49,78.3,False,False,False,True,False,True,False,False,True,25.57,56.95,19.47,25.38,15.06,T
PAXG,top_20,2025-11-30,4248.13,4128,4364,0.96,4364,4800,0.0,True,19,False,0,False,0,False,0,True,True,False,2025-12-29,TIMEOUT,4364.34,30,2.73,2.74,4213.55,4213.55,4215.63,4316.79,4352.06,False,True,False,True,False,True,False,False,True,47.62,78.19,16.11,32.48,15.76,U
SKY,all,2025-11-30,0.05437,0.04,0.06,1.0,0.06,0.07,0.0,True,15,False,0,False,0,False,0,True,True,False,2025-12-29,TIMEOUT,0.06164,30,10.35,13.37,0.05598,0.05273,0.05464,0.05826,0.06321,False,True,False,True,True,True,True,True,True,47.62,60.85,27.09,26.15,15.98,T
AAVE,all,2025-12-04,197.87,172.1,223.5,0.99,223.5,247.7,264.1,False,0,False,0,False,0,True,15,False,False,False,2025-12-18,SL,172.1,15,-13.02,-13.02,191.52,196.98,197.55,179.99,0.0,True,True,False,False,True,True,False,False,True,67.78,75.55,29.97,21.08,22.58,T
BORG,all,2025-12-04,0.34393749149236863,0.302,0.44,2.63,0.44,0.496,0.0,False,0,False,0,False,0,True,1,False,False,False,2025-12-04,SL,0.302,1,-12.19,-12.19,0.0,0.0,0.0,0.0,0.0,True,True,True,False,True,True,False,False,True,67.78,72.16,38.85,19.42,26.48,T
ETH,top_3,2025-12-10,3318.04,3071,3900,2.36,3900,4313,0.0,False,0,False,0,False,0,True,3,False,False,False,2025-12-12,SL,3071,3,-7.45,-7.45,0.0,0.0,0.0,0.0,0.0,True,True,True,False,True,True,False,False,True,54.86,65.71,33.49,20.77,22.06,T
LINK,selected,2025-12-10,14.41,13.2,15.5,0.9,15.5,16.8,18.7,False,0,False,0,False,0,True,5,False,False,False,2025-12-14,SL,13.2,5,-8.4,-8.4,13.28,0.0,0.0,0.0,0.0,True,True,False,False,True,True,False,False,True,54.86,62.03,27.93,20.71,20.88,T
QNT,all,2025-12-20,74.29,66.0,80,0.69,80,87.5,96.5,True,15,False,0,False,0,False,0,True,True,False,2026-01-18,TIMEOUT,79.29,30,7.69,6.73,73.81,72.26,70.65,79.19,75.15,False,False,False,False,True,True,True,False,True,33.35,24.46,21.43,13.99,23.43,T
